id,name,desc,type,md5,omics_id,omics_type
122,PRO000000156_EPT000000156_SCT000000156.h5ad,sct_expr,h5ad,65da309adf6cd2cf2ed963c6b576b5cc,SCT000000156,1
123,PRO000000157_EPT000000157_SCT000000157.h5ad,sct_expr,h5ad,4c75fd824d6352d6aab29197bd19c790,SCT000000157,1
124,PRO000000158_EPT000000158_SCT000000158.h5ad,sct_expr,h5ad,51d215577a5a892d604142f984d6f817,SCT000000158,1
125,PRO000000159_EPT000000159_SCT000000159.h5ad,sct_expr,h5ad,ef8b90be98026c92f998e2752225ef4b,SCT000000159,1
126,PRO000000160_EPT000000160_SCT000000160.h5ad,sct_expr,h5ad,70f12463394666fad90bd3b75cf2a9ed,SCT000000160,1
127,PRO000000161_EPT000000161_SCT000000161.h5ad,sct_expr,h5ad,3fe2a2291be96dbbaca28c029d7bc1db,SCT000000161,1
128,PRO000000163_EPT000000163_SCT000000163.h5ad,sct_expr,h5ad,34c57176c922d75910968c60cddb59ad,SCT000000163,1
129,PRO000000165_EPT000000165_SCT000000165.h5ad,sct_expr,h5ad,6b59fa38dd3b98b5c677fd08a3781a10,SCT000000165,1
130,PRO000000166_EPT000000166_SCT000000166.h5ad,sct_expr,h5ad,40eacc13342ea770f3eb2ff67cafa2df,SCT000000166,1
131,PRO000000167_EPT000000167_SCT000000167.h5ad,sct_expr,h5ad,bc7ab733cd2516bd7cb8d8cd1360b271,SCT000000167,1
132,PRO000000168_EPT000000168_SCT000000168.h5ad,sct_expr,h5ad,801cc32a4695d066f7317f7610ac2a8d,SCT000000168,1
133,PRO000000169_EPT000000169_SCT000000169.h5ad,sct_expr,h5ad,096d3bcc47580ed0b66a2ccd84bbbbfb,SCT000000169,1
134,PRO000000170_EPT000000170_SCT000000170.h5ad,sct_expr,h5ad,36bfa00a0607587f221f958183fddf6c,SCT000000170,1
135,PRO000000171_EPT000000171_SCT000000171.h5ad,sct_expr,h5ad,b5ab6cbecdab443fd899535e269e1229,SCT000000171,1
136,PRO000000172_EPT000000172_SCT000000172.h5ad,sct_expr,h5ad,c01709a7b86bc9d36b5b86d5b406e808,SCT000000172,1
137,PRO000000173_EPT000000173_SCT000000173.h5ad,sct_expr,h5ad,8e96ebc3ed5c4d953c5b3a07ed1c6812,SCT000000173,1
138,PRO000000174_EPT000000174_SCT000000174.h5ad,sct_expr,h5ad,624e10eba78a6daf1c8aeeb7d09ee2f9,SCT000000174,1
139,PRO000000175_EPT000000175_SCT000000175.h5ad,sct_expr,h5ad,746797ec51df4ef7be439071e0ab96df,SCT000000175,1
140,PRO000000176_EPT000000176_SCT000000176.h5ad,sct_expr,h5ad,1c537c8a8e0ddbbda5822e1dad5a9af6,SCT000000176,1
141,PRO000000179_EPT000000179_SCT000000179.h5ad,sct_expr,h5ad,d51de73a567bc2a4343c8a6769c3c1d7,SCT000000179,1
142,PRO000000180_EPT000000180_SCT000000180.h5ad,sct_expr,h5ad,cf46bba65db96d0fce6e45fd04c641be,SCT000000180,1
143,PRO000000181_EPT000000181_SCT000000181.h5ad,sct_expr,h5ad,d3844de32ac4cfe36a2bbe8df5db1db3,SCT000000181,1
144,PRO000000182_EPT000000182_SCT000000182.h5ad,sct_expr,h5ad,3600f353c8f6771fe01d4bb602a77ec0,SCT000000182,1
145,PRO000000183_EPT000000183_SCT000000183.h5ad,sct_expr,h5ad,db883b6ddd0fc3d16479133105678030,SCT000000183,1
146,PRO000000184_EPT000000184_SCT000000184.h5ad,sct_expr,h5ad,1261ce2d68bff882574f7d16449d5863,SCT000000184,1
147,PRO000000185_EPT000000185_SCT000000185.h5ad,sct_expr,h5ad,334d17c2defefa01d7e3f081687be1e0,SCT000000185,1
148,PRO000000186_EPT000000186_SCT000000186.h5ad,sct_expr,h5ad,fc5558e2dccdac8cff4c1eb9dc899536,SCT000000186,1
149,PRO000000187_EPT000000187_SCT000000187.h5ad,sct_expr,h5ad,f8acca118515cb8be9ca55f29e9f0ac7,SCT000000187,1
150,PRO000000188_EPT000000188_SCT000000188.h5ad,sct_expr,h5ad,2b9e49559a4ac80033358fc42396a812,SCT000000188,1
151,PRO000000189_EPT000000189_SCT000000189.h5ad,sct_expr,h5ad,cf0c004cfa53953b5740837a128416e5,SCT000000189,1
152,PRO000000190_EPT000000190_SCT000000190.h5ad,sct_expr,h5ad,9368ae3320e11f46f166cea6610b0ddd,SCT000000190,1
153,PRO000000191_EPT000000191_SCT000000191.h5ad,sct_expr,h5ad,198948655eeaf54790954c8507ed2446,SCT000000191,1
154,PRO000000192_EPT000000192_SCT000000192.h5ad,sct_expr,h5ad,972f6cff39b584da1e0932813f8437c8,SCT000000192,1
155,PRO000000193_EPT000000193_SCT000000193.h5ad,sct_expr,h5ad,cce569123eb05e27621e6a95fb49450a,SCT000000193,1
156,PRO000000194_EPT000000194_SCT000000194.h5ad,sct_expr,h5ad,893b7cd670026f68b64efd5888523a83,SCT000000194,1
157,PRO000000196_EPT000000196_SCT000000196.h5ad,sct_expr,h5ad,cd657655625f13900b0731c5e2b0a886,SCT000000196,1
158,PRO000000198_EPT000000198_SCT000000198.h5ad,sct_expr,h5ad,f6024c7c186a89cfc9ef37b2fce859e3,SCT000000198,1
159,PRO000000200_EPT000000200_SCT000000200.h5ad,sct_expr,h5ad,0853d65bc188c9e5e9073db9a6c6de90,SCT000000200,1
160,PRO000000203_EPT000000203_SCT000000203.h5ad,sct_expr,h5ad,54c12e78d12bc80eff4f53b2c3cabc3e,SCT000000203,1
161,PRO000000204_EPT000000204_SCT000000204.h5ad,sct_expr,h5ad,26ac9f50756241207f7fad62997acdcb,SCT000000204,1
162,PRO000000206_EPT000000206_SCT000000206.h5ad,sct_expr,h5ad,ec4bd77ff6018c851d7d1decaf615a3f,SCT000000206,1
163,PRO000000207_EPT000000207_SCT000000207.h5ad,sct_expr,h5ad,285daba824e5cd27e929db0fef24d4d7,SCT000000207,1
164,PRO000000208_EPT000000208_SCT000000208.h5ad,sct_expr,h5ad,2077b7e92235f6c7021f4706a76b2842,SCT000000208,1
165,PRO000000210_EPT000000210_SCT000000210.h5ad,sct_expr,h5ad,99de55eb733dab75a46022341a39af59,SCT000000210,1
166,PRO000000211_EPT000000211_SCT000000211.h5ad,sct_expr,h5ad,77ad1d359aad44a42b8c762b888421b1,SCT000000211,1
167,PRO000000212_EPT000000212_SCT000000212.h5ad,sct_expr,h5ad,4d93eded5ca1b968b81af6f45a15d20e,SCT000000212,1
168,PRO000000213_EPT000000213_SCT000000213.h5ad,sct_expr,h5ad,26a0f330b874f47e055e1addd73f3da1,SCT000000213,1
169,PRO000000214_EPT000000214_SCT000000214.h5ad,sct_expr,h5ad,0eb37edd538312615f6b12b2bfb9fd0f,SCT000000214,1
170,PRO000000215_EPT000000215_SCT000000215.h5ad,sct_expr,h5ad,068948ff3edfad9a926fdcc82ba16cf7,SCT000000215,1
171,PRO000000216_EPT000000216_SCT000000216.h5ad,sct_expr,h5ad,c937ed0c4fd271d809df2943802c7f82,SCT000000216,1
172,PRO000000217_EPT000000217_SCT000000217.h5ad,sct_expr,h5ad,add4f3199a882bacfe7fd4f044af7a28,SCT000000217,1
173,PRO000000220_EPT000000220_SCT000000220.h5ad,sct_expr,h5ad,5da0e2dc2bfadcd1772f9d084e5179b6,SCT000000220,1
174,PRO000000221_EPT000000221_SCT000000221.h5ad,sct_expr,h5ad,d7ace27e34b5831bbe208e7801f6f39f,SCT000000221,1
175,PRO000000222_EPT000000222_SCT000000222.h5ad,sct_expr,h5ad,b2dbd992ced90e198d5b6f74c7baa305,SCT000000222,1
176,PRO000000223_EPT000000223_SCT000000223.h5ad,sct_expr,h5ad,1e454acb8eeb4bb13d34cd804f0848ad,SCT000000223,1
177,PRO000000224_EPT000000224_SCT000000224.h5ad,sct_expr,h5ad,23ef36b28f8d9070b84360bd5f030250,SCT000000224,1
178,PRO000000225_EPT000000225_SCT000000225.h5ad,sct_expr,h5ad,0ee80fcd4224dc5b36058f116f299600,SCT000000225,1
179,PRO000000226_EPT000000226_SCT000000226.h5ad,sct_expr,h5ad,4ebf3a181c83e3ca72c0216e5452b931,SCT000000226,1
180,PRO000000227_EPT000000227_SCT000000227.h5ad,sct_expr,h5ad,bcfd5057a7de626510290ddb0a6cb9b1,SCT000000227,1
181,PRO000000229_EPT000000229_SCT000000229.h5ad,sct_expr,h5ad,66c279e8c72e19ba091d0ce54aa22f78,SCT000000229,1
182,PRO000000267_EPT000000267_SCT000000232.h5ad,sct_expr,h5ad,4fd9f02b41994accc5be79b34df97457,SCT000000232,1
183,PRO000000268_EPT000000268_SCT000000233.h5ad,sct_expr,h5ad,93f4e810702dbbd78e60622ad442555a,SCT000000233,1
184,PRO000000269_EPT000000269_SCT000000234.h5ad,sct_expr,h5ad,75551feda2e76141d01da3c261d825f6,SCT000000234,1
185,PRO000000033_EPT000000270_SCT000000235.h5ad,sct_expr,h5ad,4f3d6024b2ca8e7f1268db1266483fb1,SCT000000235,1
186,PRO000000270_EPT000000271_SCT000000236.h5ad,sct_expr,h5ad,b3667311623eb0d3db670cf9ecc0544d,SCT000000236,1
187,PRO000000272_EPT000000275_SCT000000237.h5ad,sct_expr,h5ad,cce3bcd688d5ab9edb1632507b3a6727,SCT000000237,1
188,PRO000000273_EPT000000276_SCT000000238.h5ad,sct_expr,h5ad,2d9218319febdab4899f6968163544a7,SCT000000238,1
189,PRO000000274_EPT000000277_SCT000000239.h5ad,sct_expr,h5ad,ef38e92bb29b67643639be730d06dead,SCT000000239,1
190,PRO000000275_EPT000000278_SCT000000240.h5ad,sct_expr,h5ad,2f3519e8248db906d9dd0b47db000826,SCT000000240,1
191,PRO000000276_EPT000000279_SCT000000241.h5ad,sct_expr,h5ad,42ca74d362ed46c891d0b67eb53306b6,SCT000000241,1
192,PRO000000277_EPT000000280_SCT000000242.h5ad,sct_expr,h5ad,4d67c67d557f3e3182cd8b6f9efb7a12,SCT000000242,1
193,PRO000000280_EPT000000283_SCT000000245.h5ad,sct_expr,h5ad,5c8dec35aeb74160573ed22b8f0c9b35,SCT000000245,1
194,PRO000000282_EPT000000285_SCT000000247.h5ad,sct_expr,h5ad,5fd5520952b65ed490bb2cb1143bd598,SCT000000247,1
195,PRO000000285_EPT000000288_SCT000000250.h5ad,sct_expr,h5ad,908eb146f0dd0cd05aeb64df1959470f,SCT000000250,1
196,PRO000000286_EPT000000289_SCT000000251.h5ad,sct_expr,h5ad,e556cf222149d14380268e030c440b9b,SCT000000251,1
197,PRO000000232_EPT000000232_SPT000000001.h5ad,visium_55um,h5ad,18b6b7526a6fbb6506bad3afa251865e,SPT000000001,2
198,PRO000000232_EPT000000232_SPT000000001.jpg,visium_HE,jpg,6cbf13575571e301c2ccadeb56bbb30c,SPT000000001,2
199,PRO000000233_EPT000000233_SPT000000002.h5ad,visium_55um,h5ad,ec2f29e9f16708126ec0d6599ba6ea25,SPT000000002,2
200,PRO000000233_EPT000000233_SPT000000002.jpg,visium_HE,jpg,1112b49f18038a7467f44a8840b04779,SPT000000002,2
201,PRO000000234_EPT000000234_SPT000000003.jpg,visium_HE,jpg,8c2b3bb96af421b3bd9a8e736f3260dd,SPT000000003,2
202,PRO000000234_EPT000000234_SPT000000003.h5ad,visium_55um,h5ad,3e500373f8438733a8b7b8b95dcfb9ba,SPT000000003,2
203,PRO000000235_EPT000000235_SPT000000004.h5ad,visium_55um,h5ad,fe401c9a3b9562c4f0d63e07b3fffb92,SPT000000004,2
204,PRO000000235_EPT000000235_SPT000000004.jpg,visium_HE,jpg,c63b51aa720abfc1659595bf304b44f6,SPT000000004,2
205,PRO000000236_EPT000000236_SPT000000005.jpg,visium_HE,jpg,e07dafd432095b739faaca33964aceba,SPT000000005,2
206,PRO000000236_EPT000000236_SPT000000005.h5ad,visium_55um,h5ad,29257257c115351b0a64340503bc61ab,SPT000000005,2
207,PRO000000237_EPT000000237_SPT000000006.jpg,visium_HE,jpg,4433cf4c66e13c8ce2aa56b1092ffea6,SPT000000006,2
208,PRO000000237_EPT000000237_SPT000000006.h5ad,visium_55um,h5ad,56d5fe31443bdc92f771951218d25101,SPT000000006,2
209,PRO000000238_EPT000000238_SPT000000007.jpg,visium_HE,jpg,247789f05b2ea253cfbc511874e1d7d8,SPT000000007,2
210,PRO000000238_EPT000000238_SPT000000007.h5ad,visium_55um,h5ad,92810da1d08d8ed5b3331f74f632db9d,SPT000000007,2
211,PRO000000239_EPT000000239_SPT000000008.jpg,visium_HE,jpg,dbec335f34e45fb07b33d159bd8aa109,SPT000000008,2
212,PRO000000239_EPT000000239_SPT000000008.h5ad,visium_55um,h5ad,dc52169e5429f7fb57ea5cfb284ee3ee,SPT000000008,2
213,PRO000000240_EPT000000240_SPT000000009.jpg,visium_HE,jpg,00921f8a2d4f1486c95da991b5677851,SPT000000009,2
214,PRO000000240_EPT000000240_SPT000000009.h5ad,visium_55um,h5ad,b04f79c2ea9a0c21847057ba21015edc,SPT000000009,2
215,PRO000000241_EPT000000241_SPT000000010.jpg,visium_HE,jpg,42342becd00457b14a82c1a22fb5ec51,SPT000000010,2
216,PRO000000241_EPT000000241_SPT000000010.h5ad,visium_55um,h5ad,a150ecc0714ceba020978bfb34f7adfc,SPT000000010,2
217,PRO000000242_EPT000000242_SPT000000011.h5ad,visium_55um,h5ad,8ca208e57e19e650fc6ed19aaa4f3f31,SPT000000011,2
218,PRO000000242_EPT000000242_SPT000000011.jpg,visium_HE,jpg,a3329f0e762a53399ac870971de9dd07,SPT000000011,2
219,PRO000000243_EPT000000243_SPT000000012.jpg,visium_HE,jpg,e31a4dec3747c4c1dde7366123ac4e81,SPT000000012,2
220,PRO000000243_EPT000000243_SPT000000012.h5ad,visium_55um,h5ad,d31b24fd73d88a2fba224d0d359a65aa,SPT000000012,2
221,PRO000000244_EPT000000244_SPT000000013.jpg,visium_HE,jpg,371b60abe825bc506f21e79c4a6ab463,SPT000000013,2
222,PRO000000244_EPT000000244_SPT000000013.h5ad,visium_55um,h5ad,8254461de5fb4b5e0d1b3f057be038fd,SPT000000013,2
223,PRO000000245_EPT000000245_SPT000000014.h5ad,visium_55um,h5ad,8c5c289e836408a035b53e8f46b484f2,SPT000000014,2
224,PRO000000245_EPT000000245_SPT000000014.jpg,visium_HE,jpg,0fc958a3929f7f3d78c545773bacf2c0,SPT000000014,2
225,PRO000000246_EPT000000246_SPT000000015.jpg,visium_HE,jpg,c3454d3c203cd818bbc4b491b9537013,SPT000000015,2
226,PRO000000246_EPT000000246_SPT000000015.h5ad,visium_55um,h5ad,86136224b7cb383f23189bfccbc15e01,SPT000000015,2
227,PRO000000247_EPT000000247_SPT000000016.jpg,visium_HE,jpg,cbd56a1a30e614b776544697f2fb2938,SPT000000016,2
228,PRO000000247_EPT000000247_SPT000000016.h5ad,visium_55um,h5ad,792ba1a61619c8f2fb8cbad0ccfae595,SPT000000016,2
229,PRO000000248_EPT000000248_SPT000000017.h5ad,visium_55um,h5ad,4af6f0aa8afce07b343dc0ae7a0048e0,SPT000000017,2
230,PRO000000248_EPT000000248_SPT000000017.jpg,visium_HE,jpg,cbd56a1a30e614b776544697f2fb2938,SPT000000017,2
231,PRO000000249_EPT000000249_SPT000000018.h5ad,visium_55um,h5ad,dda1fd03ce7d3790666d7624a7e7df51,SPT000000018,2
232,PRO000000249_EPT000000249_SPT000000018.jpg,visium_HE,jpg,5cd0f79b1fa60a2fcebce28c93793b73,SPT000000018,2
233,PRO000000250_EPT000000250_SPT000000019.h5ad,visium_55um,h5ad,5bba61c59c3129daee0a10da56c0c849,SPT000000019,2
234,PRO000000250_EPT000000250_SPT000000019.jpg,visium_HE,jpg,5cd0f79b1fa60a2fcebce28c93793b73,SPT000000019,2
235,PRO000000251_EPT000000251_SPT000000020.jpg,visium_HE,jpg,5cd0f79b1fa60a2fcebce28c93793b73,SPT000000020,2
236,PRO000000251_EPT000000251_SPT000000020.h5ad,visium_55um,h5ad,736ac58c69a5464dda929cc82f230bee,SPT000000020,2
237,PRO000000252_EPT000000252_SPT000000021.h5ad,visium_55um,h5ad,f4577cffc30611486ccc1a95ad8eea2a,SPT000000021,2
238,PRO000000252_EPT000000252_SPT000000021.jpg,visium_HE,jpg,bb23cb70d5a6f1d3ae7b920659d1018f,SPT000000021,2
239,PRO000000253_EPT000000253_SPT000000022.jpg,visium_HE,jpg,bb23cb70d5a6f1d3ae7b920659d1018f,SPT000000022,2
240,PRO000000253_EPT000000253_SPT000000022.h5ad,visium_55um,h5ad,dc55d68e04a95886ee81aee58aefba1a,SPT000000022,2
241,PRO000000254_EPT000000254_SPT000000023.h5ad,visium_55um,h5ad,40b2d0cfc89bf440583c93bd6ab8b4ad,SPT000000023,2
242,PRO000000254_EPT000000254_SPT000000023.jpg,visium_HE,jpg,4b46aa2316fbf23e6b0ccc3ce70004f0,SPT000000023,2
243,PRO000000255_EPT000000255_SPT000000024.jpg,visium_HE,jpg,4b46aa2316fbf23e6b0ccc3ce70004f0,SPT000000024,2
244,PRO000000255_EPT000000255_SPT000000024.h5ad,visium_55um,h5ad,4a2113f8fba102d97db49feeb87e401f,SPT000000024,2
245,PRO000000256_EPT000000256_SPT000000025.h5ad,visium_55um,h5ad,e6f9cca1eeda6270a5ab4822ea193d53,SPT000000025,2
246,PRO000000256_EPT000000256_SPT000000025.jpg,visium_HE,jpg,54cecd1146a6c04bf0b52a408e1fa966,SPT000000025,2
247,PRO000000257_EPT000000257_SPT000000026.jpg,visium_HE,jpg,54cecd1146a6c04bf0b52a408e1fa966,SPT000000026,2
248,PRO000000257_EPT000000257_SPT000000026.h5ad,visium_55um,h5ad,c2395f4724bfb3af786625f08927aab1,SPT000000026,2
249,PRO000000258_EPT000000258_SPT000000027.jpg,visium_HE,jpg,2b44163e71b1a31f2d3eb92a1da90360,SPT000000027,2
250,PRO000000258_EPT000000258_SPT000000027.h5ad,visium_55um,h5ad,0598e822e053de837256d71f37fe8e34,SPT000000027,2
251,PRO000000259_EPT000000259_SPT000000028.jpg,visium_HE,jpg,2b44163e71b1a31f2d3eb92a1da90360,SPT000000028,2
252,PRO000000259_EPT000000259_SPT000000028.h5ad,visium_55um,h5ad,1b7f8360405aa57b02e55d539aa40a6a,SPT000000028,2
253,PRO000000260_EPT000000260_SPT000000029.h5ad,visium_55um,h5ad,caa6bbcb71739f6931860ef67e4d8126,SPT000000029,2
254,PRO000000260_EPT000000260_SPT000000029.jpg,visium_HE,jpg,24dd0e8f025a81cda70fb0b751755c51,SPT000000029,2
255,PRO000000261_EPT000000261_SPT000000030.h5ad,visium_55um,h5ad,9e12389180c03258a176e93c19d8273c,SPT000000030,2
256,PRO000000261_EPT000000261_SPT000000030.jpg,visium_HE,jpg,e4afd1e58c0d44beb7ae1f69290121ff,SPT000000030,2
257,PRO000000262_EPT000000262_SPT000000031.h5ad,visium_55um,h5ad,d74944323ae86f1c0071343079d4eebd,SPT000000031,2
258,PRO000000262_EPT000000262_SPT000000031.jpg,visium_HE,jpg,1a104c643bf8cb91940ddcd3f679b8e2,SPT000000031,2
259,PRO000000263_EPT000000263_SPT000000032.jpg,visium_HE,jpg,f23f50617cf12da5dbb3854235ef1c3c,SPT000000032,2
260,PRO000000263_EPT000000263_SPT000000032.h5ad,visium_55um,h5ad,03a2cd15b5cb98fd9034f183dcb14c9d,SPT000000032,2
261,PRO000000264_EPT000000264_SPT000000033.jpg,visium_HE,jpg,e32235c5964f915cef608a85eb702fd9,SPT000000033,2
262,PRO000000264_EPT000000264_SPT000000033.h5ad,visium_55um,h5ad,0e201051ba28cf2bb249338668d980aa,SPT000000033,2
263,PRO000000265_EPT000000265_SPT000000034.h5ad,visium_55um,h5ad,d361531a8d0cd292d034c98b446629e7,SPT000000034,2
264,PRO000000265_EPT000000265_SPT000000034.jpg,visium_HE,jpg,a28f292e6345007dec6c9f1ba2578492,SPT000000034,2
265,PRO000000266_EPT000000266_SPT000000035.jpg,visium_HE,jpg,943b6507dc88f34b80c3f809b5fa7d3f,SPT000000035,2
266,PRO000000266_EPT000000266_SPT000000107.h5ad,visium_55um,h5ad,b83e5ef1cd396cc80f11fddefcade464,SPT000000107,2
267,PRO000000271_EPT000000272_SPT000000035.h5ad,stereoseq_bin50,h5ad,1f02a24a2c698f2bed304b60863eb691,SPT000000035,2
268,PRO000000271_EPT000000272_SPT000000036.h5ad,stereoseq_bin50,h5ad,7056fe7dc8ef85818e064428e3457bb3,SPT000000036,2
269,PRO000000271_EPT000000272_SPT000000037.h5ad,stereoseq_bin50,h5ad,b72ab4110adac3f6cd04d09121e18da8,SPT000000037,2
270,PRO000000271_EPT000000272_SPT000000038.h5ad,stereoseq_bin50,h5ad,8ee37d9e32b7460b79f0b66fcf7bdfed,SPT000000038,2
271,PRO000000271_EPT000000272_SPT000000039.h5ad,stereoseq_bin50,h5ad,20238529ffc6c1378fcd66dd72d2ff76,SPT000000039,2
272,PRO000000271_EPT000000272_SPT000000040.h5ad,stereoseq_bin50,h5ad,81d475943bf8ede4b2ee39b03829c062,SPT000000040,2
273,PRO000000271_EPT000000272_SPT000000041.h5ad,stereoseq_bin50,h5ad,6e369903c4aa32de4c332ce0c94007ed,SPT000000041,2
274,PRO000000271_EPT000000272_SPT000000042.h5ad,stereoseq_bin50,h5ad,ca144a22198f4df8a958b6f4b896bd5c,SPT000000042,2
275,PRO000000271_EPT000000272_SPT000000043.h5ad,stereoseq_bin50,h5ad,94f5db610750b251f034d4cfa715fe30,SPT000000043,2
276,PRO000000271_EPT000000272_SPT000000044.h5ad,stereoseq_bin50,h5ad,991518ec4a98778c1ae1c43f558ecf73,SPT000000044,2
277,PRO000000271_EPT000000272_SPT000000045.h5ad,stereoseq_bin50,h5ad,7dbc43bfb39e26561e34810ff2433dac,SPT000000045,2
278,PRO000000271_EPT000000272_SPT000000046.h5ad,stereoseq_bin50,h5ad,f5e5b759f7fc9fd30970bbaef4cfc1f8,SPT000000046,2
279,PRO000000271_EPT000000272_SPT000000047.h5ad,stereoseq_bin50,h5ad,cec144068edb17b79b5e2e25755f9a9e,SPT000000047,2
280,PRO000000271_EPT000000272_SPT000000048.h5ad,stereoseq_bin50,h5ad,8c54f7bfa18423bb15a01e71e22e6f59,SPT000000048,2
281,PRO000000271_EPT000000272_SPT000000048.tif,stereoseq_ssdna,tif,27f3388cd4bdc4d20e4cf33d97906e90,SPT000000048,2
282,PRO000000271_EPT000000272_SPT000000049.h5ad,stereoseq_bin50,h5ad,4fd0c3e535cb01aec261eb9532077c17,SPT000000049,2
283,PRO000000271_EPT000000272_SPT000000050.h5ad,stereoseq_bin50,h5ad,f2bd997a7c4cbe0e4f59392c97f83b20,SPT000000050,2
284,PRO000000271_EPT000000272_SPT000000051.h5ad,stereoseq_bin50,h5ad,92d889c1103f59ca1a11f5060e342cc4,SPT000000051,2
285,PRO000000271_EPT000000272_SPT000000052.h5ad,stereoseq_bin50,h5ad,8957031cdf487c4e9116a7a3c3b2d21f,SPT000000052,2
286,PRO000000271_EPT000000272_SPT000000053.h5ad,stereoseq_bin50,h5ad,6e6ba48b4f6251d774adca7a32343725,SPT000000053,2
287,PRO000000271_EPT000000272_SPT000000054.h5ad,stereoseq_bin50,h5ad,1f63f53eac53bda06cfa5e866623aa99,SPT000000054,2
